instance_id,genre
1946,Classical
1947,Blues
1948,Blues
1949,R&B
1950,Blues
1951,Folk
1952,Blues
1953,Hip-Hop
1954,R&B
1955,Blues
1956,R&B
1957,Jazz
1958,Jazz
1959,Folk
1960,Folk
1961,Folk
1962,Jazz
1963,Folk
1964,Alternative
1965,Jazz
1966,Classical
1967,Comedy
1968,Pop
1969,Folk
1970,Blues
1971,Opera
1972,Folk
1973,R&B
1974,Opera
1975,Pop
1976,Jazz
1977,Pop
1978,Blues
1979,Classical
1980,Alternative
1981,Comedy
1982,R&B
1983,Hip-Hop
1984,Pop
1985,Alternative
1986,R&B
1987,Alternative
1988,R&B
1989,Folk
1990,Hip-Hop
1991,Pop
1992,Pop
1993,Pop
1994,Blues
1995,Pop
1996,Hip-Hop
1997,Blues
1998,Pop
1999,Blues
2000,Pop
2001,Blues
2002,Alternative
2003,Jazz
2004,Classical
2005,Jazz
2006,Classical
2007,Blues
2008,Jazz
2009,Folk
2010,Blues
2011,Blues
2012,Blues
2013,R&B
2014,Blues
2015,Alternative
2016,Classical
2017,Hip-Hop
2018,Folk
2019,Alternative
2020,Alternative
2021,Jazz
2022,Blues
2023,Comedy
2024,Folk
2025,Blues
2026,Alternative
2027,Folk
2028,Pop
2029,Folk
2030,Opera
2031,R&B
2032,Pop
2033,Jazz
2034,Blues
2035,Alternative
2036,Blues
2037,Classical
2038,Alternative
2039,Blues
2040,Hip-Hop
2041,Jazz
2042,Comedy
2043,R&B
2044,R&B
2045,Comedy
2046,Blues
2047,Opera
2048,Pop
2049,Folk
2050,R&B
2051,Classical
2052,Jazz
2053,Pop
2054,R&B
2055,Jazz
2056,Hip-Hop
2057,Pop
2058,Alternative
2059,Blues
2060,Comedy
2061,Jazz
2062,Pop
2063,Folk
2064,Blues
2065,Alternative
2066,Alternative
2067,Opera
2068,Pop
2069,Blues
2070,R&B
2071,Jazz
2072,R&B
2073,Jazz
2074,Folk
2075,Jazz
2076,Blues
2077,Opera
2078,Blues
2079,R&B
2080,Hip-Hop
2081,Hip-Hop
2082,Hip-Hop
2083,Alternative
2084,Blues
2085,Pop
2086,Jazz
2087,Hip-Hop
2088,Hip-Hop
2089,Folk
2090,Comedy
2091,Pop
2092,Comedy
2093,Blues
2094,Blues
2095,Jazz
2096,Pop
2097,Jazz
2098,Jazz
2099,Folk
2100,Pop
2101,Jazz
2102,Pop
2103,Blues
2104,Opera
2105,Blues
2106,Folk
2107,Jazz
2108,Opera
2109,Folk
2110,Hip-Hop
2111,Alternative
2112,Jazz
2113,Blues
2114,Folk
2115,Classical
2116,Classical
2117,Hip-Hop
2118,Blues
2119,Blues
2120,Comedy
2121,Hip-Hop
2122,Comedy
2123,Folk
2124,Jazz
2125,Opera
2126,Pop
2127,Hip-Hop
2128,Pop
2129,Hip-Hop
2130,Hip-Hop
2131,Hip-Hop
2132,Hip-Hop
2133,R&B
2134,Blues
2135,Alternative
2136,Classical
2137,Pop
2138,Classical
2139,Opera
2140,Opera
2141,R&B
2142,Blues
2143,Blues
2144,Classical
2145,Blues
2146,Opera
2147,Opera
2148,Alternative
2149,Jazz
2150,Alternative
2151,Hip-Hop
2152,Hip-Hop
2153,Folk
2154,R&B
2155,Opera
2156,Folk
2157,Hip-Hop
2158,Opera
2159,Pop
2160,Comedy
2161,R&B
2162,Folk
2163,R&B
2164,R&B
2165,Blues
2166,Blues
2167,Hip-Hop
2168,Folk
2169,Blues
2170,Folk
2171,Hip-Hop
2172,Classical
2173,Pop
2174,R&B
2175,Blues
2176,R&B
2177,Classical
2178,Opera
2179,Classical
2180,R&B
2181,Alternative
2182,Folk
2183,Hip-Hop
2184,Alternative
2185,Jazz
2186,Classical
2187,Comedy
2188,Jazz
2189,Pop
2190,R&B
2191,Opera
2192,Opera
2193,Blues
2194,Blues
2195,Jazz
2196,Pop
2197,R&B
2198,Folk
2199,Pop
2200,Hip-Hop
2201,Hip-Hop
2202,Blues
2203,Blues
2204,Jazz
2205,Pop
2206,Hip-Hop
2207,Comedy
2208,Jazz
2209,Alternative
2210,Comedy
2211,Pop
2212,Pop
2213,R&B
2214,Pop
2215,Blues
2216,Opera
2217,Folk
2218,Hip-Hop
2219,Hip-Hop
2220,Blues
2221,Blues
2222,Jazz
2223,Alternative
2224,Jazz
2225,Alternative
2226,Opera
2227,Blues
2228,Alternative
2229,Blues
2230,Folk
2231,Pop
2232,Hip-Hop
2233,Blues
2234,R&B
2235,Blues
2236,R&B
2237,Blues
2238,Blues
2239,Pop
2240,Jazz
2241,Pop
2242,Blues
2243,R&B
2244,Hip-Hop
2245,Folk
2246,Pop
2247,Hip-Hop
2248,Opera
2249,Blues
2250,Hip-Hop
2251,Blues
2252,Blues
2253,Blues
2254,Pop
2255,Alternative
2256,Blues
2257,Classical
2258,Alternative
2259,Folk
2260,Blues
2261,Folk
2262,Folk
2263,Opera
2264,Comedy
2265,Alternative
2266,Pop
2267,R&B
2268,Pop
2269,Folk
2270,Opera
2271,Blues
2272,Hip-Hop
2273,Comedy
2274,Classical
2275,Classical
2276,Hip-Hop
2277,Jazz
2278,R&B
2279,Hip-Hop
2280,Jazz
2281,Blues
2282,Classical
2283,Jazz
2284,Jazz
2285,R&B
2286,Folk
2287,Blues
2288,Alternative
2289,Hip-Hop
2290,Folk
2291,Jazz
2292,Pop
2293,Alternative
2294,Blues
2295,Folk
2296,Opera
2297,Comedy
2298,Comedy
2299,Jazz
2300,Blues
2301,Opera
2302,Blues
2303,Blues
2304,Opera
2305,Jazz
2306,Comedy
2307,Pop
2308,Pop
2309,Alternative
2310,Folk
2311,Hip-Hop
2312,Opera
2313,Folk
2314,Alternative
2315,Hip-Hop
2316,Classical
2317,Hip-Hop
2318,Pop
2319,Hip-Hop
2320,Comedy
2321,Pop
2322,Blues
2323,Hip-Hop
2324,R&B
2325,Hip-Hop
2326,Hip-Hop
2327,Hip-Hop
2328,Pop
2329,Comedy
2330,Alternative
2331,Folk
2332,Pop
2333,R&B
2334,Opera
2335,Blues
2336,R&B
2337,Comedy
2338,Jazz
2339,Opera
2340,Comedy
2341,Alternative
2342,Blues
2343,Jazz
2344,Hip-Hop
2345,R&B
2346,Hip-Hop
2347,Opera
2348,Hip-Hop
2349,Opera
2350,Pop
2351,Alternative
2352,Hip-Hop
2353,Classical
2354,R&B
2355,Alternative
2356,Hip-Hop
2357,Hip-Hop
2358,Blues
2359,Hip-Hop
2360,Jazz
2361,Hip-Hop
2362,Jazz
2363,Alternative
2364,Jazz
2365,Classical
2366,Opera
2367,Jazz
2368,Blues
2369,Folk
2370,Jazz
2371,Classical
2372,Alternative
2373,Opera
2374,R&B
2375,Jazz
2376,Alternative
2377,Hip-Hop
2378,Classical
2379,Classical
2380,R&B
2381,R&B
2382,Opera
2383,Blues
2384,Blues
2385,Blues
2386,Pop
2387,Alternative
2388,Folk
2389,Alternative
2390,Blues
2391,R&B
2392,Folk
2393,Alternative
2394,Folk
2395,Alternative
2396,Opera
2397,Opera
2398,Folk
2399,Hip-Hop
2400,R&B
2401,Classical
2402,Blues
2403,Opera
2404,Opera
2405,Blues
2406,Comedy
2407,Jazz
2408,Blues
2409,R&B
2410,Jazz
2411,Blues
2412,Comedy
2413,Hip-Hop
2414,Hip-Hop
2415,Blues
2416,Blues
2417,Comedy
2418,Blues
2419,Jazz
2420,Folk
2421,Blues
2422,Comedy
2423,Folk
2424,Pop
2425,Blues
2426,Comedy
2427,Comedy
2428,Alternative
2429,Alternative
2430,Blues
2431,R&B
2432,Blues
2433,Blues
2434,Jazz
2435,Jazz
2436,Blues
2437,Blues
2438,Hip-Hop
2439,Pop
2440,Jazz
2441,Opera
2442,Pop
2443,Pop
2444,Hip-Hop
2445,Comedy
2446,Folk
2447,Pop
2448,Folk
2449,R&B
2450,Folk
2451,Folk
2452,Pop
2453,Folk
2454,Pop
2455,Alternative
2456,Hip-Hop
2457,Alternative
2458,Blues
2459,Hip-Hop
2460,Blues
2461,Blues
2462,Classical
2463,Comedy
2464,Jazz
2465,Classical
2466,Jazz
2467,Alternative
2468,Jazz
2469,Alternative
2470,Blues
2471,Folk
2472,Blues
2473,Classical
2474,Opera
2475,Alternative
2476,Alternative
2477,Alternative
2478,Classical
2479,Hip-Hop
2480,Pop
2481,Pop
2482,Pop
2483,Pop
2484,Opera
2485,Folk
2486,Alternative
2487,Opera
2488,Folk
2489,Folk
2490,Opera
2491,Hip-Hop
2492,Jazz
2493,Jazz
2494,Opera
2495,Alternative
2496,R&B
2497,Blues
2498,Blues
2499,Alternative
2500,Blues
2501,Blues
2502,Blues
2503,Blues
2504,Blues
2505,Classical
2506,Jazz
2507,Hip-Hop
2508,Pop
2509,Blues
2510,Blues
2511,Opera
2512,Alternative
2513,Comedy
2514,Blues
2515,Blues
2516,Alternative
2517,Jazz
2518,R&B
2519,Alternative
2520,Folk
2521,Alternative
2522,Classical
2523,Alternative
2524,Comedy
2525,Opera
2526,Blues
2527,Pop
2528,Blues
2529,Hip-Hop
2530,Folk
2531,Opera
2532,Hip-Hop
2533,Pop
2534,Hip-Hop
2535,Pop
2536,Jazz
2537,Blues
2538,Blues
2539,Opera
2540,Classical
2541,R&B
2542,Blues
2543,Alternative
2544,Blues
2545,Hip-Hop
2546,Folk
2547,Opera
2548,Folk
2549,Folk
2550,Pop
2551,Pop
2552,Pop
2553,Blues
2554,Folk
2555,Jazz
2556,Alternative
2557,Blues
2558,Jazz
2559,Blues
2560,R&B
2561,Folk
2562,Folk
2563,Alternative
2564,Blues
2565,Pop
2566,Blues
2567,Blues
2568,Jazz
2569,Pop
2570,R&B
2571,Blues
2572,Hip-Hop
2573,Classical
2574,Blues
2575,Blues
2576,Hip-Hop
2577,Blues
2578,Classical
2579,R&B
2580,Jazz
2581,Opera
2582,Blues
2583,Alternative
2584,Hip-Hop
2585,Opera
2586,Alternative
2587,Pop
2588,Folk
2589,Pop
2590,Alternative
2591,Hip-Hop
2592,Alternative
2593,Hip-Hop
2594,Pop
2595,R&B
2596,Jazz
2597,Alternative
2598,Opera
2599,Folk
2600,Blues
2601,Alternative
2602,Blues
2603,Alternative
2604,Hip-Hop
2605,Jazz
2606,R&B
2607,Alternative
2608,Classical
2609,Classical
2610,Blues
2611,Opera
2612,R&B
2613,Comedy
2614,Folk
2615,Blues
2616,Alternative
2617,Blues
2618,Hip-Hop
2619,Folk
2620,Alternative
2621,Hip-Hop
2622,Classical
2623,Blues
2624,Hip-Hop
2625,Opera
2626,Alternative
2627,Hip-Hop
2628,R&B
2629,Hip-Hop
2630,Hip-Hop
2631,Pop
2632,Jazz
2633,Blues
2634,Opera
2635,Alternative
2636,Blues
2637,Jazz
2638,Alternative
2639,Pop
2640,R&B
2641,Folk
2642,Classical
2643,Alternative
2644,Jazz
2645,Opera
2646,Hip-Hop
2647,Classical
2648,Folk
2649,Classical
2650,Alternative
2651,Blues
2652,Comedy
2653,R&B
2654,Folk
2655,Pop
2656,Pop
2657,Jazz
2658,Folk
2659,Folk
2660,Jazz
2661,Blues
2662,R&B
2663,R&B
2664,Pop
2665,Alternative
2666,R&B
2667,Jazz
2668,Pop
2669,Pop
2670,R&B
2671,Opera
2672,Pop
2673,Comedy
2674,Blues
2675,Hip-Hop
2676,Jazz
2677,Hip-Hop
2678,Blues
2679,Opera
2680,Classical
2681,Blues
2682,Jazz
2683,Alternative
2684,Hip-Hop
2685,Pop
2686,Folk
2687,Blues
2688,Blues
2689,Comedy
2690,Opera
2691,Alternative
2692,Alternative
2693,Folk
2694,R&B
2695,Pop
2696,Pop
2697,Alternative
2698,Opera
2699,Pop
2700,Blues
2701,Alternative
2702,Blues
2703,Jazz
2704,Jazz
2705,Classical
2706,Classical
2707,Blues
2708,Jazz
2709,Hip-Hop
2710,Jazz
2711,Classical
2712,Opera
2713,Classical
2714,Alternative
2715,Blues
2716,Folk
2717,Folk
2718,Pop
2719,Hip-Hop
2720,Hip-Hop
2721,Blues
2722,Folk
2723,R&B
2724,Jazz
2725,R&B
2726,Classical
2727,Blues
2728,Blues
2729,Hip-Hop
2730,Pop
2731,Jazz
2732,Folk
2733,Pop
2734,Classical
2735,Blues
2736,Jazz
2737,Jazz
2738,Classical
2739,Opera
2740,Alternative
2741,Alternative
2742,Pop
2743,R&B
2744,Blues
2745,Jazz
2746,Blues
2747,Jazz
2748,Jazz
2749,Folk
2750,Alternative
2751,Blues
2752,Pop
2753,Hip-Hop
2754,Pop
2755,Pop
2756,Hip-Hop
2757,Jazz
2758,Jazz
2759,Hip-Hop
2760,Comedy
2761,Alternative
2762,Blues
2763,Alternative
2764,Blues
2765,Blues
2766,Blues
2767,Jazz
2768,R&B
2769,Blues
2770,Hip-Hop
2771,Alternative
2772,Alternative
2773,Hip-Hop
2774,Pop
2775,Opera
2776,Jazz
2777,Blues
2778,Jazz
2779,Blues
2780,Blues
2781,Blues
2782,Hip-Hop
2783,Blues
2784,Classical
2785,Comedy
2786,R&B
2787,Hip-Hop
2788,Alternative
2789,Comedy
2790,Alternative
2791,Blues
2792,Blues
2793,Folk
2794,Hip-Hop
2795,Jazz
2796,R&B
2797,Alternative
2798,Alternative
2799,Hip-Hop
2800,Alternative
2801,Hip-Hop
2802,Hip-Hop
2803,Alternative
2804,Jazz
2805,R&B
2806,Classical
2807,R&B
2808,Classical
2809,Pop
2810,R&B
2811,Blues
2812,Opera
2813,Jazz
2814,Jazz
2815,Jazz
2816,Blues
2817,Hip-Hop
2818,Blues
2819,Folk
2820,Jazz
2821,Hip-Hop
2822,Folk
2823,Pop
2824,Alternative
2825,Blues
2826,Opera
2827,Classical
2828,Alternative
2829,Alternative
2830,Classical
2831,Blues
2832,Blues
2833,Alternative
2834,Blues
2835,R&B
2836,Jazz
2837,Hip-Hop
2838,Opera
2839,Classical
2840,Folk
2841,Blues
2842,Comedy
2843,Alternative
2844,Opera
2845,Classical
2846,Comedy
2847,Comedy
2848,Pop
2849,Hip-Hop
2850,Pop
2851,Opera
2852,Hip-Hop
2853,Blues
2854,Alternative
2855,Opera
2856,Blues
2857,Jazz
2858,Opera
2859,Hip-Hop
2860,Jazz
2861,Jazz
2862,Opera
2863,Opera
2864,Folk
2865,Classical
2866,R&B
2867,Folk
2868,Hip-Hop
2869,Blues
2870,Blues
2871,Blues
2872,Alternative
2873,Jazz
2874,Jazz
2875,Hip-Hop
2876,Folk
2877,Blues
2878,R&B
2879,Comedy
2880,Pop
2881,Hip-Hop
2882,Blues
2883,Jazz
2884,Comedy
2885,R&B
2886,Jazz
2887,Jazz
2888,Jazz
2889,R&B
2890,Pop
2891,Opera
2892,Pop
2893,R&B
2894,Blues
2895,Jazz
2896,Pop
2897,Folk
2898,Comedy
2899,Pop
2900,Alternative
2901,R&B
2902,Blues
2903,Comedy
2904,Blues
2905,Alternative
2906,Blues
2907,Alternative
2908,Comedy
2909,Pop
2910,Hip-Hop
2911,Folk
2912,Classical
2913,Pop
2914,Blues
2915,Alternative
2916,Jazz
2917,Blues
2918,Alternative
2919,Jazz
2920,R&B
2921,Folk
2922,Jazz
2923,Blues
2924,R&B
2925,Classical
2926,Blues
2927,Hip-Hop
2928,R&B
2929,Pop
2930,Pop
2931,Classical
2932,Alternative
2933,Comedy
2934,Blues
2935,Pop
2936,Pop
2937,Alternative
2938,Blues
2939,Classical
2940,Alternative
2941,Alternative
2942,Pop
2943,Jazz
2944,R&B
2945,R&B
2946,Opera
2947,Alternative
2948,R&B
2949,Hip-Hop
2950,Folk
2951,Pop
2952,Blues
2953,Comedy
2954,Hip-Hop
2955,Blues
2956,Jazz
2957,Blues
2958,R&B
2959,R&B
2960,Folk
2961,Hip-Hop
2962,Jazz
2963,Folk
2964,R&B
2965,R&B
2966,Alternative
2967,R&B
2968,Alternative
2969,Jazz
2970,Opera
2971,Pop
2972,Jazz
2973,Pop
2974,Folk
2975,Hip-Hop
2976,Alternative
2977,Pop
2978,Pop
2979,Blues
2980,Blues
2981,R&B
2982,Blues
2983,Comedy
2984,Blues
2985,Alternative
2986,Pop
2987,R&B
2988,Classical
2989,Blues
2990,Hip-Hop
2991,Opera
2992,Pop
2993,Jazz
2994,Blues
2995,Alternative
2996,Folk
2997,Jazz
2998,Alternative
2999,Hip-Hop
3000,Classical
3001,Classical
3002,Pop
3003,Comedy
3004,Alternative
3005,Blues
3006,Opera
3007,Pop
3008,Pop
3009,Classical
3010,Classical
3011,Blues
3012,Folk
3013,Alternative
3014,Hip-Hop
3015,Folk
3016,Folk
3017,Jazz
3018,Classical
3019,Alternative
3020,Opera
3021,Hip-Hop
3022,R&B
3023,Blues
3024,Jazz
3025,Blues
3026,Blues
3027,Folk
3028,Pop
3029,Comedy
3030,R&B
3031,Hip-Hop
3032,Alternative
3033,Hip-Hop
3034,Pop
3035,Pop
3036,Comedy
3037,Hip-Hop
3038,Blues
3039,Hip-Hop
3040,Blues
3041,Hip-Hop
3042,Pop
3043,Folk
3044,Blues
3045,Hip-Hop
3046,Blues
3047,R&B
3048,Blues
3049,Blues
3050,Hip-Hop
3051,Classical
3052,Pop
3053,R&B
3054,Opera
3055,Comedy
3056,Hip-Hop
3057,Folk
3058,Blues
3059,Pop
3060,Hip-Hop
3061,Blues
3062,Pop
3063,Alternative
3064,R&B
3065,Hip-Hop
3066,Opera
3067,Opera
3068,Alternative
3069,Jazz
3070,Pop
3071,Jazz
3072,Comedy
3073,Blues
3074,Blues
3075,Classical
3076,Folk
3077,Folk
3078,Folk
3079,Alternative
3080,Opera
3081,Pop
3082,Pop
3083,Jazz
3084,Alternative
3085,Folk
3086,Hip-Hop
3087,Jazz
3088,R&B
3089,Pop
3090,Comedy
3091,Pop
3092,Blues
3093,Pop
3094,Pop
3095,Blues
3096,Classical
3097,Comedy
3098,Alternative
3099,Alternative
3100,Blues
3101,Pop
3102,Blues
3103,Jazz
3104,Hip-Hop
3105,Alternative
3106,Blues
3107,R&B
3108,R&B
3109,R&B
3110,Jazz
3111,R&B
3112,Hip-Hop
3113,Folk
3114,Folk
3115,Folk
3116,R&B
3117,Jazz
3118,Jazz
3119,Blues
3120,Alternative
3121,Opera
3122,Pop
3123,Blues
3124,R&B
3125,Hip-Hop
3126,Alternative
3127,Folk
3128,Classical
3129,Blues
3130,Blues
3131,Pop
3132,Pop
3133,Opera
3134,Classical
3135,Blues
3136,Pop
3137,Blues
3138,Pop
3139,Blues
3140,Folk
3141,Alternative
3142,Alternative
3143,Hip-Hop
3144,Alternative
3145,R&B
3146,Alternative
3147,Blues
3148,Pop
3149,Classical
3150,Hip-Hop
3151,Blues
3152,R&B
3153,Blues
3154,Hip-Hop
3155,Classical
3156,R&B
3157,Hip-Hop
3158,Blues
3159,Blues
3160,Alternative
3161,Classical
3162,Blues
3163,R&B
3164,Alternative
3165,Classical
3166,Jazz
3167,Folk
3168,Jazz
3169,Jazz
3170,Pop
3171,Jazz
3172,Blues
3173,Folk
3174,Alternative
3175,R&B
3176,R&B
3177,Comedy
3178,R&B
3179,Blues
3180,R&B
3181,Alternative
3182,Classical
3183,Blues
3184,Blues
3185,Alternative
3186,Opera
3187,Blues
3188,Pop
3189,Blues
3190,Blues
3191,Blues
3192,Pop
3193,Hip-Hop
3194,Hip-Hop
3195,Blues
3196,Opera
3197,Pop
3198,Pop
3199,R&B
3200,Hip-Hop
3201,Folk
3202,Jazz
3203,Jazz
3204,Comedy
3205,Folk
3206,Blues
3207,Alternative
3208,Alternative
3209,Blues
3210,Blues
3211,Folk
3212,Jazz
3213,Opera
3214,Jazz
3215,Hip-Hop
3216,R&B
3217,Opera
3218,Blues
3219,R&B
3220,Comedy
3221,Pop
3222,Jazz
3223,Pop
3224,Comedy
3225,Comedy
3226,Alternative
3227,R&B
3228,R&B
3229,Blues
3230,Opera
3231,Hip-Hop
3232,R&B
3233,Pop
3234,R&B
3235,Classical
3236,Alternative
3237,Comedy
3238,Blues
3239,Alternative
3240,Hip-Hop
3241,Alternative
3242,Blues
3243,Comedy
3244,Folk
3245,Blues
3246,Alternative
3247,Pop
3248,Alternative
3249,Jazz
3250,Folk
3251,Jazz
3252,R&B
3253,Blues
3254,Blues
3255,Alternative
3256,Alternative
3257,Jazz
3258,R&B
3259,Blues
3260,R&B
3261,Hip-Hop
3262,Alternative
3263,Hip-Hop
3264,Jazz
3265,Jazz
3266,Classical
3267,Alternative
3268,Hip-Hop
3269,Pop
3270,Jazz
3271,Jazz
3272,Blues
3273,Folk
3274,Jazz
3275,Pop
3276,Blues
3277,Blues
3278,Folk
3279,Blues
3280,Blues
3281,Opera
3282,Blues
3283,Blues
3284,R&B
3285,Hip-Hop
3286,Hip-Hop
3287,Blues
3288,Comedy
3289,Alternative
3290,Comedy
3291,Pop
3292,Pop
3293,Alternative
3294,Opera
3295,Jazz
3296,R&B
3297,Blues
3298,Comedy
3299,Pop
3300,Hip-Hop
3301,Comedy
3302,Alternative
3303,R&B
3304,Pop
3305,Opera
3306,Blues
3307,R&B
3308,Opera
3309,Alternative
3310,Pop
3311,Pop
3312,R&B
3313,Pop
3314,Alternative
3315,Alternative
3316,Blues
3317,Blues
3318,Jazz
3319,R&B
3320,Blues
3321,Blues
3322,Jazz
3323,Comedy
3324,Folk
3325,Blues
3326,Opera
3327,Hip-Hop
3328,Comedy
3329,Jazz
3330,Alternative
3331,Hip-Hop
3332,Pop
3333,Hip-Hop
3334,Classical
3335,Opera
3336,Classical
3337,Alternative
3338,Alternative
3339,Alternative
3340,Classical
3341,Classical
3342,Pop
3343,Folk
3344,Blues
3345,Jazz
3346,Pop
3347,Alternative
3348,Comedy
3349,Blues
3350,R&B
3351,Blues
3352,Pop
3353,Blues
3354,Pop
3355,Folk
3356,Folk
3357,Blues
3358,Blues
3359,Alternative
3360,Opera
3361,Blues
3362,Jazz
3363,Opera
3364,Hip-Hop
3365,Blues
3366,Jazz
3367,Hip-Hop
3368,R&B
3369,Blues
3370,Pop
3371,Blues
3372,Opera
3373,Blues
3374,R&B
3375,Blues
3376,R&B
3377,Blues
3378,Classical
3379,Jazz
3380,Alternative
3381,R&B
3382,Blues
3383,Classical
3384,Hip-Hop
3385,Jazz
3386,Blues
3387,Classical
3388,Comedy
3389,Alternative
3390,Folk
3391,Blues
3392,Pop
3393,Alternative
3394,R&B
3395,Hip-Hop
3396,Classical
3397,Comedy
3398,Hip-Hop
3399,Blues
3400,Folk
3401,Folk
3402,Alternative
3403,Opera
3404,R&B
3405,Blues
3406,Jazz
3407,Hip-Hop
3408,Pop
3409,Comedy
3410,Alternative
3411,Folk
3412,R&B
3413,Pop
3414,Hip-Hop
3415,Alternative
3416,Blues
3417,Hip-Hop
3418,Opera
3419,Alternative
3420,Blues
3421,Alternative
3422,Jazz
3423,Comedy
3424,Hip-Hop
3425,Folk
3426,Alternative
3427,Pop
3428,Comedy
3429,Folk
3430,Blues
3431,Jazz
3432,Folk
3433,Opera
3434,Alternative
3435,Hip-Hop
3436,R&B
3437,Hip-Hop
3438,Folk
3439,Opera
3440,Blues
3441,Jazz
3442,Folk
3443,Blues
3444,Opera
3445,Hip-Hop
3446,Pop
3447,Alternative
3448,Alternative
3449,Hip-Hop
3450,Alternative
3451,Jazz
3452,Blues
3453,Alternative
3454,Comedy
3455,Jazz
3456,Jazz
3457,Folk
3458,R&B
3459,R&B
3460,Jazz
3461,Blues
3462,Alternative
3463,Opera
3464,Blues
3465,R&B
3466,Hip-Hop
3467,Opera
3468,Opera
3469,Folk
3470,Alternative
3471,Blues
3472,R&B
3473,Jazz
3474,R&B
3475,Jazz
3476,Pop
3477,Pop
3478,Blues
3479,Jazz
3480,Alternative
3481,Comedy
3482,Comedy
3483,Folk
3484,R&B
3485,Hip-Hop
3486,R&B
3487,Blues
3488,Comedy
3489,Comedy
3490,Pop
3491,Hip-Hop
3492,Jazz
3493,Jazz
3494,R&B
3495,Jazz
3496,Comedy
3497,Jazz
3498,Alternative
3499,Opera
3500,Pop
3501,Pop
3502,Comedy
3503,Blues
3504,Jazz
3505,Opera
3506,Hip-Hop
3507,Blues
3508,Alternative
3509,Blues
3510,Blues
3511,Folk
3512,Classical
3513,Comedy
3514,Pop
3515,Jazz
3516,Blues
3517,Comedy
3518,Blues
3519,R&B
3520,Jazz
3521,Hip-Hop
3522,Jazz
3523,Blues
3524,Classical
3525,Jazz
3526,Blues
3527,Hip-Hop
3528,Classical
3529,Comedy
3530,Comedy
3531,Blues
3532,Comedy
3533,Blues
3534,Opera
3535,Alternative
3536,Hip-Hop
3537,Opera
3538,Comedy
3539,Pop
3540,Blues
3541,Hip-Hop
3542,Alternative
3543,Hip-Hop
3544,Hip-Hop
3545,R&B
3546,Alternative
3547,Alternative
3548,Blues
3549,Hip-Hop
3550,Blues
3551,Blues
3552,Folk
3553,Folk
3554,Hip-Hop
3555,Hip-Hop
3556,Opera
3557,Comedy
3558,Opera
3559,Comedy
3560,Folk
3561,Jazz
3562,Blues
3563,R&B
3564,R&B
3565,Classical
3566,Classical
3567,Hip-Hop
3568,Jazz
3569,Jazz
3570,Folk
3571,R&B
3572,Blues
3573,Alternative
3574,Pop
3575,Jazz
3576,Comedy
3577,Blues
3578,Alternative
3579,Alternative
3580,Blues
3581,Pop
3582,Classical
3583,Pop
3584,Jazz
3585,Blues
3586,Blues
3587,Hip-Hop
3588,Blues
3589,Opera
3590,Comedy
3591,Folk
3592,R&B
3593,Alternative
3594,Hip-Hop
3595,Blues
3596,Alternative
3597,R&B
3598,Folk
3599,Alternative
3600,Blues
3601,Alternative
3602,Jazz
3603,Blues
3604,Blues
3605,Classical
3606,Blues
3607,Pop
3608,Opera
3609,Hip-Hop
3610,Alternative
3611,Folk
3612,R&B
3613,Hip-Hop
3614,Alternative
3615,Folk
3616,Jazz
3617,Blues
3618,Blues
3619,R&B
3620,Hip-Hop
3621,Alternative
3622,Comedy
3623,Folk
3624,Classical
3625,Pop
3626,Folk
3627,Alternative
3628,Hip-Hop
3629,Classical
3630,Classical
3631,Jazz
3632,Blues
3633,Folk
3634,Blues
3635,Folk
3636,Opera
3637,Jazz
3638,R&B
3639,Blues
3640,Folk
3641,Hip-Hop
3642,Jazz
3643,Blues
3644,Jazz
3645,Blues
3646,Hip-Hop
3647,Folk
3648,Blues
3649,Classical
3650,Alternative
3651,Classical
3652,Jazz
3653,Alternative
3654,Jazz
3655,Opera
3656,R&B
3657,Folk
3658,Folk
3659,Hip-Hop
3660,Folk
3661,Blues
3662,R&B
3663,Hip-Hop
3664,R&B
3665,Folk
3666,R&B
3667,Jazz
3668,Pop
3669,Opera
3670,Alternative
3671,Blues
3672,Blues
3673,Folk
3674,Comedy
3675,Blues
3676,Alternative
3677,Classical
3678,Opera
3679,R&B
3680,Blues
3681,Alternative
3682,Alternative
3683,Comedy
3684,Classical
3685,Alternative
3686,Jazz
3687,Comedy
3688,Blues
3689,Blues
3690,R&B
3691,Blues
3692,Hip-Hop
3693,R&B
3694,Jazz
3695,Classical
3696,Blues
3697,R&B
3698,Blues
3699,Blues
3700,Alternative
3701,Blues
3702,Alternative
3703,Comedy
3704,Blues
3705,Hip-Hop
3706,Opera
3707,R&B
3708,Blues
3709,R&B
3710,Folk
3711,Alternative
3712,Jazz
3713,Classical
3714,Folk
3715,Blues
3716,Hip-Hop
3717,Opera
3718,Classical
3719,Opera
3720,Jazz
3721,Hip-Hop
3722,Folk
3723,R&B
3724,Blues
3725,Folk
3726,Hip-Hop
3727,Hip-Hop
3728,Jazz
3729,R&B
3730,Blues
3731,Jazz
3732,R&B
3733,Blues
3734,Blues
3735,Blues
3736,Jazz
3737,Folk
3738,Pop
3739,Comedy
3740,Hip-Hop
3741,Jazz
3742,R&B
3743,Blues
3744,Folk
3745,Blues
3746,Folk
3747,Jazz
3748,Opera
3749,Jazz
3750,Pop
3751,Jazz
3752,R&B
3753,R&B
3754,Comedy
3755,Opera
3756,Hip-Hop
3757,Comedy
